date,year,month,day,1329 iシェアーズ・コア 日経225ETF,1364 ｉシェアーズ JPX日経400 ETF,1369 One ETF 日経225,1385 UBS ETF ユーロ圏大型株50(E･ストックス50),1386 UBS ETF 欧州株(MSCIヨーロッパ),1389 UBS ETF 英国大型株100(FTSE 100),1390 UBS ETF MSCIアジア太平洋株(除く日本),1391 UBS ETF スイス株(MSCIスイス20/35),1392 UBS ETF 英国株(MSCI英国),1458 楽天 ETF-日経レバレッジ指数連動型,1459 楽天 ETF-日経ダブルインバース指数連動型,1473 One ETF トピックス,1474 One ETF JPX日経400,1475 iシェアーズ・コア TOPIX ETF,1476 iシェアーズ・コア Ｊリート ETF,1477 iシェアーズ MSCI 日本株最小分散 ETF,1478 iシェアーズ MSCI ジャパン高配当利回り ETF,1482 iシェアーズ・コア 米国債7-10年ETF(H有),1483 iシェアーズ JPX/S&P 設備･人材投資ETF,1484 One ETF JPX/S&P 設備･人材投資指数,1489 (NEXT FUNDS)日経平均高配当株50指数連動型ETF,1493 One ETF JPX日経中小型,1494 One ETF 高配当日本株,1496 iシェアーズ 米ドル建て投資適格社債ETF(H有),1497 iシェアーズ 米ドル建ハイイールド社債ETF(H有),1498 One ETF ESG,1552 国際のETF VIX短期先物指数,1557 SPDR S&P500 ETF,1575 ChinaAMC CSI 300 Index ETF-JDR,1576 南方 FTSE 中国A株 50 ETF,1577 (NEXT FUNDS)野村日本株高配当70連動型ETF,1655 iシェアーズ S&P500 米国株 ETF,1656 iシェアーズ･コア　米国債7-10年 ETF,1657 iシェアーズ･コア MSCI 先進国株(除く日本)ETF,1658 iシェアーズ･コア MSCI 新興国株 ETF,1659 iシェアーズ 米国リート ETF,1683 One ETF 国内金先物,2516 東証マザーズETF,富士通(株)：前日比,富士通(株)：翌日比
2018-09-12,2018,9,12,220.0,40.0,-80.0,70.0,-100.0,170.0,-130.0,20.0,30.0,-80.0,20.0,-7.0,-80.0,-8.0,2.0,2.0,-9.0,-1.0,-31.0,-10.0,-100.0,10.0,10.0,0.0,-4.0,-80.0,-220.0,100.0,5.0,0.0,-120.0,5.0,20.0,2.0,-3.0,-2.0,-35.0,-19.0,-105.0,108.0
2018-09-11,2018,9,11,-60.0,70.0,290.0,-30.0,90.0,80.0,0.0,20.0,20.0,290.0,-115.0,10.0,80.0,8.0,8.0,14.0,6.0,-5.0,28.0,12.0,150.0,30.0,140.0,-3.0,2.0,90.0,-330.0,0.0,4.0,-10.0,140.0,17.0,8.0,15.0,0.0,16.0,35.0,6.0,-40.0,-105.0
2018-09-10,2018,9,10,300.0,220.0,50.0,-50.0,130.0,0.0,170.0,-31.0,-60.0,70.0,-20.0,6.0,70.0,4.0,-4.0,4.0,7.0,-6.0,10.0,8.0,150.0,-170.0,-110.0,-2.0,-1.0,60.0,70.0,300.0,15.0,18.0,120.0,7.0,-25.0,4.0,-5.0,-4.0,40.0,7.0,-60.0,-40.0
2018-09-07,2018,9,7,60.0,60.0,-160.0,-45.0,50.0,20.0,60.0,-11.0,-5.0,-180.0,65.0,-10.0,-100.0,-11.0,-5.0,4.0,-16.0,3.0,-8.0,-8.0,-200.0,-170.0,-170.0,1.0,-1.0,-70.0,220.0,-350.0,-25.0,-17.0,-120.0,-23.0,8.0,-18.0,-9.0,-8.0,5.0,-3.0,121.0,-60.0
2018-09-06,2018,9,6,-180.0,-50.0,-130.0,-30.0,80.0,0.0,-90.0,-20.0,2.0,-110.0,40.0,-16.0,-140.0,-8.0,5.0,-14.0,-17.0,-4.0,2.0,-14.0,-400.0,0.0,-30.0,-6.0,-11.0,-110.0,60.0,-50.0,10.0,-22.0,-200.0,-11.0,-18.0,-12.0,-23.0,2.0,-95.0,-13.0,-80.0,121.0
2018-09-05,2018,9,5,-110.0,110.0,-70.0,40.0,30.0,30.0,30.0,10.0,4.0,-100.0,50.0,-9.0,-80.0,-12.0,-4.0,-8.0,-23.0,-6.0,-6.0,-11.0,-250.0,0.0,-50.0,-9.0,-4.0,-50.0,320.0,0.0,10.0,-17.0,-190.0,-3.0,-2.0,-9.0,-36.0,-16.0,-90.0,-6.0,-85.0,-80.0
2018-09-04,2018,9,4,-90.0,-60.0,-40.0,-75.0,50.0,-60.0,40.0,0.0,-51.0,-10.0,5.0,-2.0,-30.0,-2.0,-3.0,-6.0,-7.0,0.0,-39.0,0.0,-100.0,-260.0,-230.0,5.0,1.0,-20.0,-100.0,-50.0,-10.0,1.0,-70.0,11.0,13.0,9.0,1.0,9.0,85.0,10.0,-83.0,-85.0
2018-09-03,2018,9,3,-20.0,-50.0,-140.0,-70.0,-90.0,280.0,45.0,-11.0,-32.0,-160.0,45.0,-17.0,-120.0,-16.0,-1.0,-6.0,-16.0,5.0,52.0,-14.0,-350.0,10.0,-90.0,0.0,4.0,-130.0,-210.0,100.0,10.0,-2.0,-210.0,-2.0,-13.0,-3.0,-26.0,1.0,110.0,-14.0,-3.0,-83.0
2018-08-31,2018,8,31,-160.0,80.0,-30.0,5.0,90.0,-10.0,-265.0,13.0,22.0,-20.0,15.0,-4.0,0.0,-6.0,-1.0,-1.0,-13.0,-7.0,-37.0,-2.0,-250.0,50.0,-40.0,-2.0,-2.0,-60.0,140.0,-200.0,-20.0,1.0,-100.0,-18.0,-7.0,-16.0,-23.0,-16.0,-75.0,5.0,133.0,-3.0
2018-08-30,2018,8,30,-10.0,0.0,20.0,30.0,60.0,-230.0,100.0,16.0,0.0,10.0,-5.0,-1.0,-60.0,2.0,-1.0,-4.0,-12.0,6.0,-7.0,-1.0,-200.0,80.0,130.0,-18.0,1.0,-30.0,70.0,250.0,0.0,0.0,-110.0,15.0,7.0,-7.0,-2.0,9.0,-50.0,11.0,-104.0,133.0
2018-08-29,2018,8,29,0.0,-50.0,50.0,35.0,-160.0,-80.0,-80.0,9.0,0.0,80.0,-20.0,7.0,60.0,6.0,7.0,5.0,6.0,1.0,-7.0,2.0,200.0,30.0,10.0,13.0,-1.0,40.0,40.0,-50.0,0.0,17.0,90.0,2.0,-5.0,7.0,3.0,20.0,0.0,7.0,149.0,-104.0
2018-08-28,2018,8,28,60.0,120.0,20.0,20.0,90.0,-30.0,20.0,3.0,20.0,10.0,-5.0,9.0,50.0,6.0,3.0,2.0,12.0,-9.0,12.0,5.0,200.0,220.0,180.0,-7.0,2.0,50.0,100.0,300.0,-38.0,0.0,90.0,16.0,1.0,27.0,22.0,0.0,85.0,-8.0,13.0,149.0
2018-08-27,2018,8,27,30.0,-280.0,210.0,55.0,-70.0,180.0,140.0,20.0,0.0,220.0,-90.0,16.0,170.0,19.0,-2.0,11.0,17.0,2.0,-14.0,16.0,400.0,130.0,130.0,4.0,3.0,140.0,-110.0,200.0,39.0,6.0,200.0,10.0,18.0,23.0,29.0,14.0,-65.0,19.0,57.0,13.0
2018-08-24,2018,8,24,220.0,-210.0,180.0,15.0,-140.0,-10.0,-10.0,0.0,20.0,180.0,-75.0,11.0,90.0,10.0,2.0,14.0,6.0,2.0,-6.0,16.0,50.0,110.0,-30.0,-4.0,-6.0,110.0,0.0,150.0,9.0,-14.0,110.0,13.0,-3.0,-10.0,5.0,8.0,-20.0,17.0,55.0,57.0
2018-08-23,2018,8,23,190.0,-70.0,60.0,20.0,0.0,30.0,70.0,20.0,15.0,60.0,-30.0,-1.0,-20.0,-1.0,-2.0,6.0,-6.0,4.0,-7.0,-1.0,0.0,150.0,80.0,-6.0,0.0,-40.0,-360.0,150.0,5.0,-20.0,-10.0,15.0,12.0,15.0,14.0,11.0,45.0,0.0,-22.0,55.0
2018-08-22,2018,8,22,60.0,40.0,130.0,35.0,-40.0,90.0,10.0,-30.0,0.0,130.0,-45.0,12.0,90.0,14.0,4.0,1.0,13.0,-3.0,-12.0,12.0,250.0,-90.0,-110.0,14.0,12.0,110.0,400.0,0.0,5.0,11.0,120.0,0.0,-1.0,9.0,11.0,-10.0,30.0,19.0,121.0,-22.0
2018-08-21,2018,8,21,100.0,-60.0,30.0,10.0,-90.0,-110.0,-25.0,0.0,-5.0,20.0,-15.0,-4.0,-30.0,-6.0,-5.0,-8.0,-14.0,-1.0,2.0,-4.0,-200.0,-240.0,-120.0,4.0,-1.0,-20.0,-200.0,-50.0,-6.0,-21.0,-10.0,-4.0,17.0,-8.0,-3.0,-9.0,-55.0,-1.0,-19.0,121.0
2018-08-20,2018,8,20,70.0,-60.0,-80.0,-5.0,-20.0,-30.0,-55.0,19.0,10.0,-90.0,30.0,-8.0,-50.0,-5.0,12.0,-6.0,-9.0,-7.0,-6.0,-11.0,50.0,140.0,150.0,-25.0,-6.0,-60.0,-290.0,50.0,-3.0,-28.0,-110.0,6.0,-13.0,2.0,-7.0,15.0,-45.0,-5.0,-6.0,-19.0
2018-08-17,2018,8,17,-120.0,-60.0,90.0,-60.0,-30.0,-250.0,-5.0,-9.0,-40.0,70.0,-25.0,15.0,100.0,11.0,-11.0,8.0,8.0,5.0,-14.0,11.0,100.0,-210.0,-50.0,13.0,9.0,100.0,-160.0,50.0,-30.0,20.0,170.0,4.0,2.0,8.0,0.0,-2.0,100.0,10.0,40.0,-6.0
2018-08-16,2018,8,16,80.0,-170.0,0.0,-10.0,50.0,-10.0,15.0,0.0,5.0,0.0,0.0,-9.0,-50.0,-11.0,7.0,-12.0,-6.0,8.0,10.0,-9.0,0.0,-220.0,-90.0,12.0,-3.0,-30.0,40.0,-100.0,-1.0,18.0,-90.0,-12.0,-8.0,-14.0,8.0,14.0,-10.0,-8.0,-7.0,40.0
2018-08-15,2018,8,15,0.0,110.0,-110.0,50.0,-60.0,-10.0,0.0,-11.0,14.0,-120.0,45.0,-15.0,-110.0,-15.0,6.0,-7.0,-8.0,-3.0,11.0,-12.0,-250.0,240.0,250.0,6.0,2.0,-120.0,-70.0,150.0,0.0,15.0,-130.0,19.0,10.0,15.0,-9.0,-11.0,-20.0,-16.0,13.0,-7.0
2018-08-14,2018,8,14,-140.0,-140.0,400.0,-150.0,0.0,-10.0,-160.0,1.0,-49.0,460.0,-200.0,21.0,160.0,28.0,3.0,24.0,25.0,-6.0,6.0,22.0,500.0,-300.0,-370.0,-8.0,0.0,160.0,-10.0,200.0,-9.0,-25.0,270.0,13.0,6.0,10.0,7.0,3.0,-65.0,11.0,228.0,13.0
2018-08-13,2018,8,13,470.0,-10.0,-390.0,-20.0,-80.0,0.0,0.0,-21.0,-32.0,-440.0,180.0,-34.0,-300.0,-40.0,-11.0,-24.0,-43.0,17.0,7.0,-32.0,-850.0,-230.0,-210.0,-4.0,0.0,-260.0,540.0,-350.0,-1.0,20.0,-540.0,-32.0,4.0,-48.0,-74.0,-12.0,0.0,-29.0,-229.0,228.0
2018-08-10,2018,8,10,-430.0,50.0,-360.0,-60.0,50.0,-100.0,-30.0,-4.0,-7.0,-310.0,125.0,-22.0,-190.0,-17.0,-1.0,-11.0,-28.0,-4.0,-7.0,-14.0,-350.0,10.0,-60.0,15.0,1.0,-130.0,230.0,-200.0,2.0,-20.0,-220.0,-7.0,-3.0,3.0,-11.0,-1.0,30.0,-17.0,-41.0,-229.0
2018-08-09,2018,8,9,-300.0,70.0,10.0,120.0,20.0,-10.0,-60.0,0.0,9.0,-50.0,20.0,-2.0,-20.0,-3.0,-3.0,-7.0,-3.0,-6.0,24.0,1.0,-150.0,110.0,20.0,-8.0,3.0,-20.0,-10.0,0.0,-5.0,10.0,-60.0,-8.0,-10.0,-17.0,-18.0,-10.0,-60.0,-1.0,-29.0,-41.0
2018-08-08,2018,8,8,-40.0,70.0,-10.0,-120.0,10.0,0.0,-20.0,5.0,-3.0,0.0,0.0,2.0,0.0,-2.0,1.0,-9.0,1.0,-5.0,-34.0,0.0,200.0,50.0,-10.0,1.0,2.0,-40.0,-230.0,50.0,13.0,17.0,-80.0,2.0,10.0,12.0,17.0,-12.0,110.0,13.0,29.0,-29.0
2018-08-07,2018,8,7,-10.0,140.0,150.0,-20.0,-70.0,-50.0,40.0,9.0,33.0,150.0,-60.0,10.0,100.0,-2.0,-25.0,-11.0,-13.0,1.0,0.0,11.0,150.0,-120.0,-190.0,4.0,1.0,130.0,-340.0,50.0,10.0,-17.0,210.0,-9.0,3.0,-13.0,-20.0,-5.0,-55.0,4.0,158.0,29.0
2018-08-06,2018,8,6,-50.0,-70.0,0.0,-20.0,70.0,190.0,-30.0,-10.0,-39.0,0.0,5.0,-9.0,-60.0,-10.0,-5.0,-8.0,-4.0,-12.0,16.0,-8.0,-100.0,-130.0,-180.0,0.0,-6.0,-90.0,-290.0,150.0,-19.0,38.0,-90.0,8.0,-16.0,9.0,5.0,5.0,-55.0,-11.0,43.0,158.0
2018-08-03,2018,8,3,0.0,-170.0,0.0,-15.0,-150.0,10.0,170.0,-5.0,-50.0,10.0,-15.0,-8.0,-60.0,-9.0,4.0,-10.0,-2.0,22.0,53.0,-3.0,-200.0,-170.0,-170.0,5.0,-3.0,-70.0,-290.0,200.0,7.0,-38.0,-150.0,17.0,3.0,6.0,2.0,12.0,55.0,-13.0,-5.0,43.0
2018-08-02,2018,8,2,20.0,10.0,-230.0,5.0,-10.0,0.0,-50.0,-2.0,49.0,-260.0,100.0,-21.0,-180.0,-20.0,6.0,-18.0,-27.0,-9.0,16.0,-25.0,-250.0,60.0,220.0,-12.0,-2.0,-170.0,50.0,-150.0,-7.0,-31.0,-180.0,-14.0,-5.0,-17.0,-28.0,9.0,5.0,0.0,-79.0,-5.0
2018-08-01,2018,8,1,-260.0,80.0,140.0,-65.0,-10.0,120.0,50.0,-2.0,-59.0,200.0,-75.0,13.0,170.0,19.0,-6.0,10.0,21.0,-1.0,4.0,18.0,400.0,-100.0,-350.0,-2.0,17.0,150.0,-140.0,200.0,-9.0,-1.0,230.0,22.0,13.0,19.0,11.0,37.0,0.0,-5.0,29.0,-79.0
2018-07-31,2018,7,31,190.0,100.0,50.0,-15.0,50.0,-950.0,0.0,28.0,9.0,10.0,-10.0,-9.0,-140.0,-16.0,18.0,-17.0,-8.0,2.0,35.0,-11.0,-200.0,-90.0,-90.0,9.0,-6.0,-90.0,90.0,50.0,27.0,-31.0,-210.0,0.0,2.0,4.0,-1.0,-4.0,40.0,1.0,37.0,29.0
